L	a	b
56,6139	9,8236	14,9721
60,3247	10,3875	14,4665
61,7928	9,1188	15,1017
55,6792	8,5587	18,8322
58,2455	9,0845	15,8782
61,9450	7,9290	13,3878
58,5826	10,5628	11,1512
54,8779	12,0486	11,4171
57,7701	8,2830	18,0473
60,3201	13,2654	15,6434
39,4152	10,3309	14,3401
50,4448	11,7954	18,3333
46,7623	9,7711	16,0291
42,5722	9,6978	15,7922
46,9167	10,8085	18,3459
47,6473	14,7417	15,5750
53,8075	8,6773	17,4821
55,8821	15,9061	14,5792
48,9214	9,1486	17,4847
42,3354	9,4037	12,6978
43,4190	12,4310	19,1201
43,6979	13,2399	18,1842
45,3316	10,7799	18,5115
44,6742	12,6620	19,3770
43,0376	10,5065	18,4300
48,9132	13,5506	18,2235
53,4720	9,0161	16,3253
51,0067	17,3932	15,4205
46,9891	9,0261	18,4370
43,1020	9,5316	14,8512
49,6163	13,3576	18,0711
53,8826	10,3933	17,5264
52,0847	10,0548	18,9520
56,7032	6,7100	19,9296
53,9727	9,2442	20,1633
58,7565	9,5224	16,5237
59,3152	5,6076	17,3315
51,2072	15,3825	15,5652
56,5286	6,9560	18,5183
52,8356	13,8471	18,4672
59,3351	8,4176	18,3450
59,0681	8,5588	16,6422
60,6228	5,5055	16,9354
56,8192	4,7400	18,4762
57,9832	7,2722	18,2518
56,3890	9,0659	17,0032
61,4905	5,0103	17,7635
58,6400	10,7620	15,1019
58,6078	7,1099	21,0847
62,1576	10,8288	14,9787
43,6655	12,3454	16,7143
42,1829	11,8786	13,4502
40,7076	10,7834	14,3793
45,3382	11,6266	19,5211
41,9881	11,7547	15,2567
43,2657	13,8108	14,3604
45,1932	10,3065	17,0942
51,7273	18,9096	11,5774
35,6749	7,9289	12,6945
45,7037	12,8669	19,8724
48,8008	12,7629	17,8242
49,3920	12,4615	16,9687
47,8029	8,3654	14,8203
48,9259	11,3686	20,5300
45,0852	12,3099	17,7150
56,1650	15,0359	18,1804
51,9360	11,1271	16,8223
58,3868	13,0717	14,8918
41,4107	9,7154	15,7134
46,4686	9,9127	18,0326
47,9468	15,4246	18,0628
48,5044	15,5078	17,5955
53,6209	12,6991	19,6630
49,5269	11,2529	20,3276
46,2752	11,3036	16,6939
55,7603	14,4194	17,8167
52,8672	11,1909	20,7926
58,6704	19,7658	16,9067
49,9373	11,3613	20,2594
45,4814	11,7961	16,5877
59,0950	10,3699	19,2690
57,2430	11,3490	18,4671
58,7750	11,8625	17,7953
52,7545	9,2084	20,0064
58,2396	8,8030	19,7075
58,8275	11,3698	17,5766
64,7859	4,1833	17,2389
64,6288	16,0857	15,4521
59,8283	6,8043	19,2417
55,9440	14,3939	17,6438
61,2601	9,5888	20,3454
63,2147	10,6829	15,1829
60,9866	7,7257	18,2963
54,0617	8,3038	21,7970
58,6020	10,2495	20,9342
64,4397	11,2741	19,1486
64,1198	5,7227	17,2112
67,0875	15,4550	16,6757
59,1805	7,3606	20,4758
63,8526	9,7058	16,5493
53,3335	11,5046	18,4485
50,9054	12,0633	16,9839
26,7888	3,7422	6,6035
49,7950	10,6158	19,5425
48,9458	11,7593	18,3988
55,5044	15,3650	18,0234
51,4782	10,3309	19,3315
60,1720	14,2307	15,6237
41,1489	10,1218	15,3738
60,3882	17,9934	15,1231
45,5739	13,8837	17,4208
49,3864	14,9799	16,2371
38,4174	8,0249	11,0295
44,1736	15,5310	17,7674
42,1602	13,1656	16,9320
50,8634	14,8240	16,2016
46,8108	10,5243	18,4143
57,2741	14,7454	12,9937
35,0548	9,1467	13,5774
61,7047	17,3631	15,7265
56,9551	12,4324	18,8343
57,8889	16,8185	16,3755
60,1540	13,1288	17,8446
58,3852	10,1823	19,9331
55,3774	11,4207	19,1628
53,2517	12,6112	17,8308
62,1648	7,8923	16,8592
62,4190	18,5672	14,5107
56,0734	9,8080	18,6234
59,2963	14,3609	17,2716
60,0303	12,0636	17,0485
61,4406	14,9443	16,4491
64,2721	9,6606	17,9840
57,9518	9,1223	20,6534
58,3600	9,6248	20,5706
63,6687	10,8385	17,0922
63,6530	6,1641	18,3781
64,1352	17,9696	14,7017
61,7456	6,6905	18,8279
62,7040	12,1554	19,7851
52,1501	14,1642	20,6687
54,1254	16,8328	16,5512
51,3669	9,3699	17,9924
53,1247	11,7501	22,7697
53,5831	11,8030	21,3981
51,8199	15,8750	17,0025
51,0570	9,1430	19,7731
61,2313	19,7498	16,5062
38,2175	8,6048	16,1428
31,0117	4,8354	8,9994
55,5825	12,6637	19,2794
60,5525	12,8935	16,8864
60,2269	10,8976	19,5621
52,9647	39,2573	20,4373
58,4928	9,1470	21,5337
58,7147	20,3532	18,1618
62,7032	7,0052	17,5568
57,5248	21,9113	16,6920
59,9604	8,7047	19,9824
57,6563	15,5567	17,9982
50,3892	12,5321	18,0452
53,5685	13,4435	19,5702
52,6689	11,8530	17,5896
51,0781	12,3112	20,3103
45,1705	13,1681	18,7363
57,3940	13,1409	20,1145
55,2571	9,8555	18,9768
55,5325	19,9407	12,8321
46,9723	11,1026	18,3006
52,0335	11,4987	16,2010
56,9135	10,7467	17,4136
62,6168	11,6830	15,3310
63,4443	9,7113	17,2286
57,2621	10,7788	20,7748
54,4809	12,5027	20,2729
63,1964	14,5096	16,1611
58,5101	9,7729	18,8932
60,9763	19,7502	16,3806
53,4905	10,8118	20,7571
58,9644	10,2156	16,5213
53,6438	10,1023	18,6671
60,5962	12,0205	17,8862
61,8069	11,4796	18,5918
55,6897	10,8946	20,6105
50,7167	10,8347	20,2808
59,2365	15,5629	16,5160
56,6920	7,4965	18,7097
57,9002	19,1112	16,1855
50,3549	10,7878	19,6565
58,8463	12,1292	18,4437
59,9131	10,5962	19,3460
63,0472	10,8927	16,1778
64,8196	9,3776	17,7558
58,2277	11,7781	20,2498
64,8105	8,4881	19,3406
54,8841	10,0382	16,0247
65,6249	6,1022	18,7668
65,7509	16,8090	16,5905
64,6183	6,4894	18,1677
60,2093	10,6259	17,5656
59,5992	11,1255	19,0610
64,8467	11,5384	15,1961
64,4338	9,8876	19,2083
57,7120	9,3723	21,2258
59,2800	8,8299	20,9148
65,7619	10,9503	18,3755
62,3235	7,2929	18,8187
62,4998	17,8486	16,0625
59,1730	9,2387	18,7649
63,8987	10,5862	18,7182
61,4006	10,4647	16,6865
61,5687	12,9741	15,9857
63,2845	9,6044	18,2657
60,3585	9,3361	18,9613
60,4029	6,5649	18,2921
65,6070	12,2516	19,3199
63,9075	5,3557	17,9175
62,3915	20,7482	16,0916
59,7366	7,2503	18,5770
57,1755	14,8807	14,4345
		
56,9400	9,3129	19,1413
56,5477	9,3737	19,5051
56,0946	11,7397	18,4911
55,8495	11,8293	18,7484
53,8562	14,3341	19,7444
53,7402	14,3319	19,8929
50,1530	11,3800	18,6779
50,0078	11,4409	18,8556
55,0899	12,2227	20,2734
55,0182	12,2655	20,4117
58,5458	12,1671	18,7755
58,2401	12,2531	19,0603
53,8742	13,3730	21,5449
53,7968	13,3951	21,6974
56,6040	10,6448	19,8879
56,5073	10,6940	19,9982
53,3362	15,2156	17,4657
52,8577	15,4440	17,8767
56,4822	13,4329	16,9253
56,0777	13,5491	17,2735
53,2965	12,8819	21,2705
53,1215	12,9701	21,4393
54,4962	13,1610	17,3623
54,3986	13,1976	17,5220
50,6998	17,9260	17,2750
50,1537	18,1637	17,7623
56,1840	15,1242	15,0295
55,5956	15,3295	15,3965
55,8487	11,9686	21,0745
55,8257	11,9423	21,1842
56,2579	11,9272	18,3037
56,2042	11,8896	18,4250
55,3408	14,3539	18,1273
54,8724	14,4899	18,6249
52,9484	17,1412	16,7824
52,7078	17,2663	17,0293
49,9680	13,7340	20,9664
49,8575	13,7627	21,1566
51,3304	12,7390	17,8816
51,1830	12,7989	18,0850
50,3568	15,2874	16,0995
50,1288	15,3754	16,3177
55,8004	15,9371	15,8757
55,4051	16,0875	16,1840
55,9395	11,4801	23,2112
55,8395	11,4995	23,2917
54,4795	11,9778	19,3719
54,4031	11,9849	19,4767
50,1935	14,5311	20,1110
50,1252	14,5491	20,2701
54,1062	18,1433	16,5120
53,8066	18,2912	16,8449
51,6876	14,8382	22,4522
51,5696	14,8820	22,5741
49,2200	13,6240	21,8029
49,1132	13,7028	21,9543
51,9134	13,8399	17,8419
51,7678	13,9298	17,9585
54,2431	15,6027	16,5016
53,7977	15,7413	16,8301
54,3575	14,2011	20,1777
54,2786	14,2163	20,2865
55,4783	10,6230	20,3994
55,4076	10,6467	20,4740
54,5071	12,9910	21,5646
53,9125	13,2046	22,2464
48,8856	16,4302	19,0335
48,4939	16,6144	19,4964
48,7491	14,0232	22,0008
48,6198	14,0741	22,1505
44,2465	14,3226	19,3203
44,1418	14,3868	19,4434
56,9788	12,4081	16,6671
56,8483	12,4770	16,8140
58,1174	13,7028	15,7814
57,7207	13,8149	16,0955
61,8758	9,0601	17,6321
61,8321	9,0165	17,7327
61,5705	9,0470	16,7489
61,4008	9,0804	16,9046
56,4546	11,5825	19,3663
55,8940	11,7097	19,8917
54,3510	13,3648	18,0784
53,7382	13,5562	18,6353
56,2787	11,5143	22,5038
56,2079	11,5248	22,5949
54,2585	11,3509	21,4325
54,1686	11,4015	21,5374
54,5874	10,8406	20,0357
54,4574	10,8765	20,1902
61,4519	9,9388	18,7882
61,3730	9,9401	18,9783
57,4017	8,8456	20,9062
57,2760	8,8562	21,0723
50,9656	12,3546	19,5613
50,9149	12,3787	19,6730
49,8973	13,1464	19,8969
49,8027	13,1829	20,0540
55,6382	11,2514	19,0266
55,5054	11,3436	19,1354
52,7199	12,3183	22,1647
52,6578	12,2998	22,3477
53,1242	12,7881	20,1679
53,0437	12,8468	20,2131
54,0612	15,6112	16,5839
53,7983	15,6832	16,8332
52,6735	18,6125	13,8014
52,2250	18,8343	14,1548
54,9804	11,9772	21,0444
54,8805	12,0120	21,1704
56,7391	13,7471	16,5840
56,6638	13,7847	16,6623
50,6450	14,6312	20,8200
50,3709	14,7420	21,1305
55,1335	16,0337	18,3187
54,8332	16,1545	18,6580
53,3977	13,5240	21,5489
53,2485	13,5269	21,7345
51,9828	13,7366	18,3326
51,8485	13,8077	18,4714
53,3956	15,4560	19,5544
53,1616	15,5511	19,8033
47,2315	19,6337	14,8237
46,5962	19,9633	15,3127
53,5069	13,4270	21,5992
53,3526	13,4493	21,7836
53,6791	13,8540	20,5447
53,5893	13,8850	20,6835
52,6809	14,9590	18,6962
52,0939	15,1581	19,2888
55,2116	14,8519	17,4061
54,9369	14,9674	17,6969
54,3998	10,0842	23,2118
54,2753	10,0989	23,3004
55,7136	11,8647	19,8567
55,5479	11,9212	19,9941
50,9702	12,0867	19,4655
50,7072	12,1771	19,7710
51,7997	15,7919	17,1029
51,0683	16,0812	17,6485
52,9153	12,7617	21,4050
52,7831	12,7805	21,5534
54,6454	12,5852	20,2581
54,5239	12,6345	20,4060
48,9382	15,0795	20,0526
48,5502	15,2416	20,4489
55,4626	13,6281	19,9728
55,1994	13,6991	20,2441
52,2216	11,9600	23,6071
52,1384	11,9729	23,7151
51,4010	13,8814	19,4866
51,3344	13,9161	19,5991
62,2464	9,9076	16,5257
62,0201	9,9263	16,6480
58,3043	13,7850	17,1129
58,0160	13,8560	17,3632
57,6272	12,7016	20,1948
57,5374	12,7031	20,3196
58,1712	10,6211	18,9598
58,1303	10,6292	19,0728
55,6097	10,4255	20,7491
55,1278	10,5893	21,2646
56,0599	10,4924	21,8990
55,9015	10,4857	22,0761
57,2140	10,1151	22,0694
57,1378	10,1158	22,1974
53,5442	12,0129	20,3394
53,4240	12,0832	20,4653
56,7224	9,1062	20,3686
56,6548	9,2011	20,7678
53,9594	15,2071	19,8857
53,5389	15,3691	20,2723
50,9270	12,8820	23,3054
50,7996	12,8914	23,4537
47,3073	13,6278	20,0862
47,1718	13,6977	20,2530
50,8869	16,0070	18,4054
50,3098	16,2871	18,8329
56,9076	11,0712	19,7957
56,7066	11,1201	19,9874
57,1909	9,7717	21,0563
56,9755	9,8028	21,2491
57,2778	11,4517	19,7770
57,1365	11,4885	19,8675
55,4010	15,2391	18,1583
54,8878	15,4212	18,5210
55,9434	14,7042	16,9563
55,6679	14,7623	17,1920
57,5725	10,1548	19,9804
57,5152	10,1485	20,0909
54,2345	13,5630	18,5889
54,1524	13,5799	18,6951
59,2111	11,7735	17,8980
58,9303	11,7998	18,1790
56,1890	16,7919	15,8585
55,9954	16,8556	16,0766
57,6671	12,5319	20,3200
57,5863	12,5236	20,4697
58,8643	10,7904	18,4929
58,7941	10,8249	18,5799
51,4358	12,4497	20,9298
51,3337	12,5447	21,1342
56,7738	12,1619	19,4325
56,6180	12,2175	19,6582
53,4315	12,5915	21,9735
53,3064	12,6113	22,1171
50,7839	11,4883	22,3943
50,6519	11,5682	22,4877
55,3517	12,7502	16,9770
55,2340	12,7625	17,1100
57,1119	14,0727	14,9713
56,8685	14,1428	15,1707
57,1047	11,2060	19,8932
56,9847	11,2188	20,0028
57,5866	11,9036	16,9082
57,4744	11,9333	17,0251
59,4343	11,1164	17,8271
58,5641	11,3178	18,4135
58,5259	16,0030	13,8563
58,1050	16,1583	14,1477
61,4000	8,9732	20,1660
61,2960	8,9878	20,2871
59,6992	8,9094	20,5486
59,6192	8,9256	20,6588
54,9699	11,5083	21,0655
54,8082	11,5984	21,2424
59,5964	12,4831	18,5377
59,2435	12,5632	18,9037
55,7741	9,4844	24,4188
55,5362	9,5446	24,6283
58,6323	8,8235	19,5812
58,4874	8,8770	19,6986
54,0747	12,5736	19,2161
54,0047	12,6357	19,2618
58,8002	13,1543	14,8903
58,3745	13,2575	15,1848
55,7256	8,1619	19,9644
55,7423	8,1545	20,0780
56,9034	9,0852	20,8637
56,8578	9,1060	20,9609
52,4010	10,1809	20,0312
52,2892	10,2245	20,2892
60,1394	9,9768	18,5175
59,5671	10,1250	18,9155
56,0831	8,1237	22,5770
56,0414	8,1101	22,6836
53,9916	12,2286	20,8994
53,9032	12,2549	21,0045
59,8106	10,2261	16,2960
59,6633	10,3292	16,4305
56,2429	10,9912	18,9867
56,1340	11,0413	19,1112
55,3769	10,2202	20,9351
55,2857	10,2266	21,0630
53,4998	11,6083	21,4546
53,4372	11,6655	21,5303
50,2208	13,1888	18,9892
50,1311	13,2455	19,1329
53,9080	16,2252	17,5034
53,5835	16,3798	17,8542
51,7722	14,3718	19,9817
51,7411	14,3578	20,1050
52,3094	10,6894	20,8437
52,2029	10,7269	20,9498
56,6241	10,0998	19,3940
56,4327	10,2123	19,5263
54,3185	13,4135	18,6824
53,9160	13,5539	19,0480
50,2152	12,4720	20,9892
50,1162	12,5002	21,1013
52,4653	12,9188	20,7599
52,4128	12,9469	20,8598
52,3345	16,3209	17,4264
52,1463	16,4533	17,5228
55,6441	17,7895	15,5822
55,3918	17,8867	15,8523
56,4701	14,3945	19,9180
56,3847	14,3625	20,0815
55,4863	13,4013	18,7309
55,3992	13,4399	18,8391
51,0603	10,2277	18,5408
50,8584	10,2253	18,6117
55,4316	13,5303	16,4473
55,1472	13,6051	16,7480
54,5356	12,9296	20,6636
54,4380	12,9659	20,7924
53,7629	9,8208	18,9457
53,5794	9,8790	19,1237
53,8538	13,3048	16,6238
53,6616	13,3837	16,8299
57,5029	12,9426	16,2746
57,2831	13,0224	16,4816
53,3239	12,9969	21,6333
53,2616	13,0135	21,7197
51,9770	13,5639	19,4362
51,9077	13,5917	19,5358
57,9411	11,8927	18,3594
57,5564	11,9800	18,7475
61,1093	10,3219	16,2121
60,9242	10,3365	16,4244
58,0144	9,7149	21,0617
57,9772	9,6978	21,1582
57,8557	9,7857	18,3342
57,7095	9,8294	18,4961
58,2456	9,3584	20,3721
58,1314	9,3736	20,4872
52,4026	12,3978	19,8501
52,2928	12,3970	19,9780
52,1250	12,9468	21,2112
52,0370	12,9724	21,2787
53,5011	11,7349	21,5653
53,4137	11,8162	21,6588
57,2675	11,6051	18,7095
57,1228	11,6986	18,9653
56,7802	14,4337	17,7579
56,4338	14,5927	18,0444
55,7221	13,1000	21,3589
55,6907	13,0758	21,4664
55,2867	10,7963	18,8428
55,2413	10,8295	18,9090
57,7533	12,4544	17,5402
57,6113	12,4453	17,7083
53,8553	15,7456	17,0722
53,7161	15,7763	17,2571
52,7834	12,7649	22,1916
52,7141	12,7583	22,3247
52,4954	15,3158	17,1967
52,4267	15,3453	17,2817
56,0202	10,8249	19,3138
55,7847	10,8799	19,6054
54,8383	13,6592	16,7702
54,5266	13,7515	17,0550
53,5632	9,1820	21,6311
53,5185	9,2040	21,7126
55,3774	8,6418	20,8481
55,3292	8,6649	20,9446
56,2900	10,9781	19,1624
56,1815	11,0205	19,3089
58,9304	12,5463	16,4993
58,4081	12,6970	16,9313
58,7315	9,4156	20,0141
58,6075	9,4339	20,1367
57,9614	8,6798	21,3223
57,7691	8,7749	21,4970
59,5809	10,0891	18,9300
59,3508	10,1462	19,1499
61,5166	10,4912	17,7134
61,3131	10,5436	17,8963
62,2139	8,6735	16,9989
62,1504	8,6320	17,1059
65,7262	5,1680	18,5360
65,6205	5,1845	18,6064
60,3391	9,6255	18,8700
60,0814	9,6385	19,1488
63,1270	9,2615	18,1714
63,0545	9,2619	18,2895
62,0583	6,9668	20,1502
61,9804	6,9595	20,2587
57,1399	9,4620	20,4193
57,0280	9,4923	20,5395
53,4135	13,4471	20,5082
53,2822	13,4944	20,6808
59,4524	12,1133	18,3803
59,1753	12,1916	18,6087
58,9827	9,3754	22,6464
58,8562	9,4098	22,7619
56,4780	11,1791	21,6188
56,4339	11,2158	21,7207
56,1796	12,7508	19,2719
55,9804	12,8076	19,4891
57,5103	14,4190	17,0487
57,2470	14,5390	17,2382
59,6564	8,4459	18,8811
59,6081	8,4376	19,0114
56,7516	9,4090	20,0520
56,6404	9,4426	20,1987
56,6078	10,5587	19,3413
56,4106	10,6743	19,4521
63,1801	7,6693	15,9416
62,9885	7,6927	16,0874
57,7233	10,5258	19,0150
57,6711	10,4685	19,1773
60,5539	7,8646	19,9966
60,5182	7,8951	20,0862
57,0815	12,3490	18,3346
56,7238	12,3930	18,6761
57,7279	11,9449	15,3955
57,0373	12,1378	15,8254
55,3116	9,7285	20,3569
55,2358	9,7114	20,4971
54,9703	10,2773	21,1718
54,8482	10,3626	21,2539
51,1347	15,2259	17,2118
50,5882	15,4418	17,6546
51,0450	15,9900	15,6020
50,7177	16,0642	15,9423
53,6829	11,6971	19,8599
53,5727	11,7472	19,9694
52,4911	11,2453	21,1873
52,4063	11,2845	21,2711
58,5940	8,3021	18,5436
58,4754	8,3483	18,7423
63,5804	7,7941	16,1977
63,3493	7,8697	16,4202
56,6173	7,6006	21,4313
56,5160	7,6227	21,5364
55,8549	10,8224	18,6234
55,7531	10,8312	18,7369
50,9528	10,7818	19,9802
50,7809	10,8121	20,1653
52,0180	14,1861	17,1883
51,6912	14,3149	17,4741
47,2517	12,6740	18,8079
47,1841	12,7052	18,9354
53,2743	10,6963	19,0732
53,1481	10,7305	19,1825
50,8588	14,0293	19,2160
50,3756	14,2047	19,6384
53,9111	13,6360	19,8667
53,5511	13,8972	20,2210
47,1103	13,8529	20,9868
46,9380	13,9155	21,1949
46,7255	12,6164	21,2316
46,6167	12,6779	21,3495
55,4952	13,2520	18,8568
55,2825	13,2981	19,1148
55,3834	11,1862	19,0169
55,3139	11,2093	19,1534
51,9967	14,1163	20,5968
51,9305	14,1042	20,7384
51,3958	13,4158	19,1222
51,3598	13,4398	19,2247
53,1261	13,2188	18,7264
52,7499	13,3348	19,0297
53,8076	13,5313	18,7489
53,3802	13,6475	19,1509
53,6108	11,4378	21,8685
53,5153	11,4615	21,9988
50,5429	12,6562	20,1944
50,4795	12,6781	20,2895
51,0579	17,1388	18,2250
50,6244	17,3036	18,7034
52,5818	16,5942	14,8565
52,5680	16,6947	14,9388
53,5950	12,9642	20,3485
53,5195	12,9709	20,4454
57,3439	9,7881	19,0451
57,2149	9,8304	19,1590
59,2641	12,7837	16,2128
58,6271	12,9391	16,6021
56,7255	10,3580	20,6743
56,6057	10,3458	20,8193
54,3081	12,1658	20,8784
54,2049	12,1604	21,0245
56,0358	10,7521	19,8448
55,8506	10,8092	20,0178
56,2748	9,9063	16,8984
56,1108	9,9409	17,0434
55,6145	13,5473	15,2964
55,2500	13,7042	15,5867
54,4669	10,9956	20,8964
54,3611	11,0106	21,0308
54,0777	10,9282	18,9236
53,9591	11,0039	19,0805
60,3267	10,6023	15,1298
60,1592	10,5975	15,2761
57,9935	14,8563	13,6688
57,6620	14,9358	13,9505
58,4475	10,0106	19,7233
58,3360	10,0229	19,8247
62,5011	6,9627	18,2936
62,3789	6,9749	18,4244
52,5354	16,4099	16,4926
52,4434	16,4023	16,6615
55,6764	15,9133	17,3428
55,3828	16,0221	17,6317
52,7479	12,0503	20,6913
52,6855	12,0469	20,8044
52,4268	13,1365	19,9765
52,3103	13,2079	20,0554
56,8008	12,5540	18,5474
56,3242	12,7083	18,9867
54,1423	16,1806	15,9918
53,7606	16,3591	16,2874
57,3298	10,4361	21,3157
57,3025	10,4121	21,4378
55,2155	12,8905	20,3241
55,1551	12,9176	20,4481
59,3820	10,4543	18,6779
59,1069	10,5490	18,9181
60,2486	9,9022	19,1992
60,0927	9,9593	19,3676
56,1464	9,3597	21,8932
56,0250	9,3826	22,0086
54,6000	11,1118	21,1969
54,4947	11,1700	21,3078
51,9485	9,3995	20,2085
51,6167	9,4613	20,2536
49,8110	16,7848	15,3663
49,4463	16,8987	15,7304
53,7948	11,7686	21,3382
53,6330	11,8030	21,4990
53,6777	12,8856	18,9875
53,4785	13,0144	19,1372
57,0035	10,0000	22,2570
56,7457	10,0241	22,4796
58,4539	12,8623	18,5785
57,9953	12,9734	18,9501
62,3346	8,6123	21,1054
62,0992	8,6548	21,2666
58,8542	9,3381	20,7618
58,7776	9,3851	20,8579
61,0951	11,1157	14,8606
60,5677	11,2115	15,1794
58,6841	12,4065	14,8955
58,5415	12,3901	15,0677
66,6875	4,7625	18,3805
66,5727	4,7632	18,5018
62,2668	8,1781	18,3944
62,1381	8,2235	18,5350
57,3577	14,8069	16,1866
57,0849	14,7998	16,4786
59,5649	13,5022	18,4121
59,3942	13,5207	18,6216
63,6236	6,8719	20,8325
63,4779	6,9152	20,9290
58,8586	10,3586	21,0448
58,8385	10,4113	21,1727
55,3704	9,4754	20,5937
55,2331	9,5189	20,7243
57,1077	13,1418	16,1402
56,6835	13,2534	16,4655
53,3649	12,7852	20,6264
53,2858	12,7808	20,7731
54,7479	11,8033	20,0252
54,6783	11,8636	20,1657
55,1456	12,6532	17,9273
54,9049	12,8470	18,0916
51,7393	18,5102	15,3025
51,2542	18,7157	15,6444
55,3050	14,3604	19,4480
55,2188	14,3651	19,5852
55,8464	13,3169	18,3295
55,7193	13,3707	18,4434
53,8258	14,6029	17,4118
53,4433	14,7085	17,7743
54,6349	14,1903	15,1185
54,4986	14,2172	15,3439
54,1005	13,3539	20,6006
54,0109	13,3574	20,7114
55,9271	10,0636	19,2968
55,8296	10,0942	19,3858
58,7706	10,1441	17,2377
58,5439	10,1956	17,3705
60,2263	11,4734	16,5268
59,8687	11,5956	16,7761
57,8891	11,5470	19,6303
57,8007	11,5144	19,7980
59,2842	10,3485	17,9350
59,1972	10,3628	18,0317
55,3740	11,7581	18,7478
55,3633	11,8470	18,8818
53,3420	13,1973	20,5059
53,1890	13,2448	20,6973
51,8049	12,9848	20,8083
51,6699	13,0216	20,9197
51,8595	12,4026	21,1418
51,7593	12,4865	21,2640
50,0476	13,0123	19,2483
49,9206	13,0199	19,4235
50,7588	13,8232	17,5295
50,3826	13,9546	17,8196
52,0008	11,4271	20,5782
51,9129	11,4230	20,6877
47,0349	12,2556	21,1874
46,9375	12,2804	21,2611
63,3661	7,8730	17,7393
63,4871	7,9813	17,8934
58,8344	12,9253	14,7936
58,3719	13,0176	15,1384
56,2799	11,2538	18,5228
56,1952	11,2609	18,6419
56,7863	10,4391	17,1376
56,6637	10,4349	17,2124
58,0077	12,1673	18,0568
57,9227	12,2103	18,1484
59,3011	14,4279	14,0817
59,0145	14,5192	14,3184
56,7450	12,9119	16,7560
56,6915	12,8964	16,8959
59,9055	10,2615	17,2173
59,7567	10,2943	17,3589
55,9723	13,6063	17,2155
55,6361	13,7187	17,5151
59,2692	10,8259	16,3564
58,9552	10,9200	16,5836
60,0656	9,0671	18,4523
59,9451	9,0619	18,6119
59,4884	9,4720	17,6097
59,4020	9,4837	17,7247
55,0847	17,3408	18,3029
54,7602	17,4851	18,6008
57,0546	13,2833	17,3519
56,6144	13,4053	17,6882
58,3123	10,1054	20,2729
58,1006	10,1565	20,4410
60,1646	8,8109	20,7994
60,0810	8,8518	20,8980
58,0696	10,3133	18,5736
57,7061	10,3482	18,8862
59,5104	11,8944	16,5717
59,2605	11,9469	16,7260
56,8904	10,1966	19,9491
56,7502	10,2188	20,0795
59,5767	8,6841	20,3214
59,5220	8,7178	20,4577
56,1008	9,4211	19,5617
55,8773	9,4356	19,7929
60,1946	11,2424	15,8227
59,7861	11,3648	16,1278
55,6264	13,8585	18,2202
55,4923	13,9107	18,3461
55,4214	12,3873	18,0674
55,2954	12,4382	18,2234
57,1219	13,4079	17,2663
56,7980	13,4950	17,5687
61,1588	11,7826	15,0124
60,8215	11,8560	15,2804
57,1813	13,0762	18,2109
57,0568	13,1005	18,3797
55,7410	10,6648	17,9034
55,5263	10,7373	18,1217
55,6859	13,3283	16,9784
55,4053	13,4083	17,2684
55,5133	12,8358	17,8388
55,1988	12,9095	18,1263
53,0780	11,5115	18,9981
52,9737	11,5403	19,1308
50,5031	12,4269	19,6219
50,3970	12,4697	19,7832
53,9781	18,5225	14,8983
53,6928	18,6319	15,1287
55,5433	15,2798	15,8327
55,1051	15,4357	16,1659
57,1815	10,0035	19,8173
57,0470	10,0434	19,9440
58,3194	10,1523	16,5812
58,1835	10,2006	16,7272
58,1691	14,2008	16,1519
57,3253	14,4900	16,7494
59,2521	14,5615	14,4413
58,7354	14,7140	14,8808
57,3766	10,3366	19,9481
57,3023	10,3330	20,0913
58,9908	8,3480	18,4442
58,8369	8,3838	18,5844
54,0765	11,0397	18,5721
53,7574	11,1548	18,8904
58,1918	11,9395	15,4013
57,7932	12,0370	15,7055
56,7304	7,3189	17,7756
56,5528	7,3509	17,9236
54,0564	9,2594	20,8984
53,9332	9,3266	21,0328
57,5175	11,1988	18,3833
56,8753	11,3515	18,8898
58,2250	12,4595	15,3347
57,4497	12,6898	15,7674
55,2318	13,8838	18,8737
55,1153	13,9184	19,0071
55,2730	12,0701	19,2647
55,3238	12,0887	19,3519
58,7313	8,8865	19,6232
58,5762	8,9201	19,8469
60,6094	9,1539	16,5377
60,3194	9,2029	16,8417
59,5954	7,4828	22,0900
59,5505	7,5111	22,1886
56,9258	10,0460	19,4023
56,8104	10,0865	19,5597
58,0976	10,4165	18,2364
58,1650	10,4738	18,3598
58,7942	12,4770	15,1407
58,6228	12,5206	15,3381
59,0725	7,8708	19,0734
58,9562	7,8734	19,2068
56,9019	11,0656	18,1367
56,7779	11,1212	18,2967
57,8220	11,5827	19,0834
57,2619	11,7125	19,5414
60,5438	11,9031	16,6760
60,2010	11,9384	17,0120
60,8508	9,1670	18,3778
60,7400	9,1722	18,5245
57,8134	10,8114	19,2137
57,7426	10,8401	19,3267
58,9925	12,2136	17,3793
58,3803	12,3543	17,9338
63,2894	9,2108	13,0635
62,7266	9,2952	13,4151
57,9033	11,2071	18,2424
57,7415	11,2354	18,4266
64,8751	6,8488	17,7285
64,7565	6,8755	17,8553
57,5829	10,1636	19,1755
57,2986	10,2412	19,3664
55,7772	12,4235	18,7495
55,4220	12,5551	19,0486
59,4382	8,1866	20,8797
59,2637	8,2363	21,0344
50,9256	13,7117	19,7581
50,8537	13,7636	19,8758
